seg_id,pci,pci_desc
SS-020983-PV1,32.53,Very Poor
SS-020984-PV1,,
SS-020985-PV1,,
SS-020987-PV1,95.96,Good
SS-020988-PV1,91.2,Good
SS-020989-PV1,58,Fair
SS-020990-PV1,56.84,Fair
SS-020991-PV1,30.14,Very Poor
SS-020992-PV1,93.48,Good
SS-020993-PV1,30.67,Very Poor
SS-020994-PV1,43.17,Poor
SS-020995-PV1,95,Good
SS-020996-PV1,95,Good
SS-020997-PV1,37.55,Very Poor
SS-020998-PV1,54,Poor
SS-020999-PV1,55.39,Fair
SS-021000-PV1,61.58,Fair
SS-021001-PV1,94.95,Good
SS-021002-PV1,95,Good
SS-021004-PV1,95,Good
SS-021005-PV1,91.9,Good
SS-021006-PV1,68.87,Fair
SS-021007-PV1,97,Good
SS-021008-PV1,96.58,Good
SS-021009-PV1,46.49,Poor
SS-021010-PV1,10.76,Serious
SS-021011-PV1,52.95,Poor
SS-021012-PV1,93.17,Good
SS-021013-PV1,89,Good
SS-021014-PV1,81.37,Satisfactory
SS-021015-PV1,40.16,Poor
SS-021016-PV1,58,Fair
SS-021017-PV1,55.19,Fair
SS-021018-PV1,56.16,Fair
SS-021019-PV1,55.71,Fair
SS-021020-PV1,100,Good
SS-021021-PV1,100,Good
SS-021022-PV1,100,Good
SS-021023-PV1,92.46,Good
SS-021024-PV1,95.38,Good
SS-021026-PV1,,
SS-021027-PV1,,
SS-021028-PV1,65.26,Fair
SS-021029-PV1,84.26,Satisfactory
SS-021030-PV1,70.03,Satisfactory
SS-021031-PV1,71.52,Satisfactory
SS-021032-PV1,80.06,Satisfactory
SS-021033-PV1,82.29,Satisfactory
SS-021034-PV1,44.41,Poor
SS-021035-PV1,97.2,Good
SS-021036-PV1,29.09,Very Poor
SS-021037-PV1,49.75,Poor
SS-021038-PV1,64.4,Fair
SS-021039-PV1,40.79,Poor
SS-021040-PV1,97.2,Good
SS-021041-PV1,87.78,Good
SS-021042-PV1,36.83,Very Poor
SS-021044-PV1,,
SS-021045-PV1,,
SS-021046-PV1,77.5,Satisfactory
SS-021047-PV1,83.34,Satisfactory
SS-021048-PV1,74.33,Satisfactory
SS-021049-PV1,72.38,Satisfactory
SS-021050-PV1,81.66,Satisfactory
SS-021051-PV1,73.9,Satisfactory
SS-021052-PV1,65.81,Fair
SS-021053-PV1,76.05,Satisfactory
SS-021054-PV1,54.56,Poor
SS-021055-PV1,71,Satisfactory
SS-021056-PV1,47.03,Poor
SS-021057-PV1,33.03,Very Poor
SS-021058-PV1,,
SS-021059-PV1,89.92,Good
SS-021060-PV1,87.52,Good
SS-021061-PV1,48.67,Poor
SS-021062-PV1,40.52,Poor
SS-021063-PV1,72.07,Satisfactory
SS-021064-PV1,79.07,Satisfactory
SS-021065-PV1,96,Good
SS-021066-PV1,93,Good
SS-021067-PV1,100,Good
SS-021068-PV1,96.86,Good
SS-021069-PV1,81.75,Satisfactory
SS-021070-PV1,92.38,Good
SS-021071-PV1,90.59,Good
SS-021072-PV1,93.58,Good
SS-021073-PV1,62.57,Fair
SS-021074-PV1,62.57,Fair
SS-021075-PV1,73.22,Satisfactory
SS-021076-PV1,77.5,Satisfactory
SS-021077-PV1,77.5,Satisfactory
SS-021078-PV1,82.91,Satisfactory
SS-021079-PV1,82.24,Satisfactory
SS-021080-PV1,90.38,Good
SS-021082-PV1,41.82,Poor
SS-021083-PV1,73.39,Satisfactory
SS-021084-PV1,66.08,Fair
SS-021085-PV1,40.63,Poor
SS-021086-PV1,62,Fair
SS-021087-PV1,62,Fair
SS-021088-PV1,39.2,Very Poor
SS-021089-PV1,38.6,Very Poor
SS-021091-PV1,55.4,Fair
SS-021092-PV1,84.87,Satisfactory
SS-021093-PV1,79.31,Satisfactory
SS-021094-PV1,49.88,Poor
SS-021095-PV1,87,Good
SS-021096-PV1,64.83,Fair
SS-021097-PV1,33.5,Very Poor
SS-021098-PV1,95,Good
SS-021099-PV1,29.44,Very Poor
SS-021100-PV1,29.62,Very Poor
SS-021101-PV1,85.8,Good
SS-021102-PV1,52.33,Poor
SS-021103-PV1,61.52,Fair
SS-021104-PV1,,
SS-021105-PV1,,
SS-021106-PV1,,
SS-021108-PV1,,
SS-021109-PV1,,
SS-021110-PV1,58.97,Fair
SS-021111-PV1,50.49,Poor
SS-021112-PV1,88.33,Good
SS-021113-PV1,71,Satisfactory
SS-021114-PV1,100,Good
SS-021115-PV1,84,Satisfactory
SS-021116-PV1,95.78,Good
SS-021117-PV1,96.32,Good
SS-021118-PV1,80.39,Satisfactory
SS-021119-PV1,98.93,Good
SS-021120-PV1,54,Poor
SS-021121-PV1,54,Poor
SS-021122-PV1,71,Satisfactory
SS-021123-PV1,36.17,Very Poor
SS-021124-PV1,69.71,Fair
SS-021125-PV1,13.41,Serious
SS-021126-PV1,41.89,Poor
SS-021127-PV1,35,Very Poor
SS-021128-PV1,88.37,Good
SS-021129-PV1,38,Very Poor
SS-021130-PV1,98.62,Good
SS-021131-PV1,91.53,Good
SS-021132-PV1,81.71,Satisfactory
SS-021133-PV1,71,Satisfactory
SS-021134-PV1,64.98,Fair
SS-021135-PV1,63,Fair
SS-021136-PV1,63,Fair
SS-021137-PV1,94.33,Good
SS-021138-PV1,92.5,Good
SS-021139-PV1,77.16,Satisfactory
SS-021140-PV1,89.29,Good
SS-021141-PV1,92.78,Good
SS-021142-PV1,96.29,Good
SS-021143-PV1,42.99,Poor
SS-021144-PV1,28.47,Very Poor
SS-021145-PV1,25.19,Very Poor
SS-021146-PV1,29.11,Very Poor
SS-021147-PV1,24.91,Serious
SS-021148-PV1,71.36,Satisfactory
SS-021149-PV1,58.51,Fair
SS-021150-PV1,100,Good
SS-021152-PV1,100,Good
SS-021154-PV1,99.16,Good
SS-021158-PV1,59.87,Fair
SS-021159-PV1,100,Good
SS-021160-PV1,94.09,Good
SS-021161-PV1,87.53,Good
SS-021162-PV1,61.77,Fair
SS-021163-PV1,27.02,Very Poor
SS-021164-PV1,55.85,Fair
SS-021165-PV1,97.25,Good
SS-021166-PV1,97.25,Good
SS-021167-PV1,94,Good
SS-021168-PV1,38.83,Very Poor
SS-021169-PV1,91.38,Good
SS-021170-PV1,90.12,Good
SS-021171-PV1,62,Fair
SS-021172-PV1,58.39,Fair
SS-021173-PV1,99.5,Good
SS-021174-PV1,95.92,Good
SS-021175-PV1,99.5,Good
SS-021176-PV1,99.5,Good
SS-021177-PV1,99.29,Good
SS-021178-PV1,71.5,Satisfactory
SS-021179-PV1,76.68,Satisfactory
SS-021180-PV1,75.74,Satisfactory
SS-021181-PV1,79.92,Satisfactory
SS-021182-PV1,67.22,Fair
SS-021183-PV1,80.38,Satisfactory
SS-021184-PV1,99.5,Good
SS-021185-PV1,,
SS-021186-PV1,99.5,Good
SS-021187-PV1,98.01,Good
SS-021188-PV1,85.89,Good
SS-021189-PV1,99.5,Good
SS-021190-PV1,86.42,Good
SS-021191-PV1,58.39,Fair
SS-021192-PV1,55.87,Fair
SS-021193-PV1,63.53,Fair
SS-021194-PV1,54,Poor
SS-021195-PV1,68.42,Fair
SS-021196-PV1,62,Fair
SS-021197-PV1,40,Poor
SS-021199-PV1,1.73,Failed
SS-021200-PV1,41.26,Poor
SS-021201-PV1,35.96,Very Poor
SS-021202-PV1,43.58,Poor
SS-021203-PV1,84.12,Satisfactory
SS-021204-PV1,50.16,Poor
SS-021205-PV1,88.61,Good
SS-021206-PV1,100,Good
SS-021207-PV1,100,Good
SS-021208-PV1,100,Good
SS-021209-PV1,100,Good
SS-021210-PV1,9.44,Failed
SS-021211-PV1,55.5,Fair
SS-021212-PV1,48.85,Poor
SS-021213-PV1,55,Fair
SS-021214-PV1,57.11,Fair
SS-021215-PV1,62,Fair
SS-021216-PV1,95.25,Good
SS-021217-PV1,88.52,Good
SS-021218-PV1,94.12,Good
SS-021219-PV1,100,Good
SS-021220-PV1,44.22,Poor
SS-021221-PV1,43.76,Poor
SS-021222-PV1,95,Good
SS-021223-PV1,61.27,Fair
SS-021224-PV1,78.48,Satisfactory
SS-021225-PV1,92,Good
SS-021226-PV1,79.06,Satisfactory
SS-021227-PV1,59.04,Fair
SS-021228-PV1,72,Satisfactory
SS-021229-PV1,60,Fair
SS-021230-PV1,73.61,Satisfactory
SS-021231-PV1,92.09,Good
SS-021232-PV1,61.72,Fair
SS-021233-PV1,64.3,Fair
SS-021234-PV1,58.33,Fair
SS-021235-PV1,57.75,Fair
SS-021236-PV1,95,Good
SS-021237-PV1,91.49,Good
SS-021238-PV1,100,Good
SS-021239-PV1,94.86,Good
SS-021240-PV1,95,Good
SS-021241-PV1,95,Good
SS-021242-PV1,94.59,Good
SS-021243-PV1,95,Good
SS-021244-PV1,95,Good
SS-021245-PV1,85.81,Good
SS-021246-PV1,83.03,Satisfactory
SS-021247-PV1,73.69,Satisfactory
SS-021248-PV1,71.08,Satisfactory
SS-021249-PV1,68.76,Fair
SS-021250-PV1,94.68,Good
SS-021251-PV1,48,Poor
SS-021252-PV1,49.11,Poor
SS-021253-PV1,54,Poor
SS-021254-PV1,45.4,Poor
SS-021255-PV1,47.76,Poor
SS-021256-PV1,36,Very Poor
SS-021257-PV1,37.17,Very Poor
SS-021258-PV1,36.03,Very Poor
SS-021259-PV1,69.4,Fair
SS-021260-PV1,90.94,Good
SS-021261-PV1,58.21,Fair
SS-021262-PV1,88.74,Good
SS-021263-PV1,70.3,Satisfactory
SS-021264-PV1,88.8,Good
SS-021265-PV1,93.87,Good
SS-021266-PV1,93.6,Good
SS-021267-PV1,95,Good
SS-021268-PV1,95,Good
SS-021269-PV1,94.12,Good
SS-021270-PV1,88.9,Good
SS-021271-PV1,95.98,Good
SS-021272-PV1,100,Good
SS-021273-PV1,91.61,Good
SS-021274-PV1,62.19,Fair
SS-021275-PV1,21.47,Serious
SS-021276-PV1,19.93,Serious
SS-021277-PV1,2.26,Failed
SS-021278-PV1,5.85,Failed
SS-021279-PV1,16.64,Serious
SS-021280-PV1,31.9,Very Poor
SS-021281-PV1,72.8,Satisfactory
SS-021282-PV1,31.1,Very Poor
SS-021283-PV1,81.86,Satisfactory
SS-021284-PV1,56,Fair
SS-021285-PV1,70.7,Satisfactory
SS-021286-PV1,77.07,Satisfactory
SS-021287-PV1,25,Very Poor
SS-021288-PV1,15.07,Serious
SS-021289-PV1,33.32,Very Poor
SS-021290-PV1,98.88,Good
SS-021291-PV1,82.61,Satisfactory
SS-021292-PV1,83.47,Satisfactory
SS-021293-PV1,93.06,Good
SS-021294-PV1,78.46,Satisfactory
SS-021295-PV1,94,Good
SS-021296-PV1,95.12,Good
SS-021297-PV1,81.08,Satisfactory
SS-021298-PV1,88.09,Good
SS-021299-PV1,94.2,Good
SS-021300-PV1,95.2,Good
SS-021301-PV1,74.35,Satisfactory
SS-021302-PV1,97.29,Good
SS-021303-PV1,98,Good
SS-021304-PV1,98,Good
SS-021305-PV1,69.25,Fair
SS-021306-PV1,59.08,Fair
SS-021307-PV1,51,Poor
SS-021308-PV1,51.79,Poor
SS-021309-PV1,51,Poor
SS-021310-PV1,39.04,Very Poor
SS-021311-PV1,40,Poor
SS-021312-PV1,40.48,Poor
SS-021313-PV1,57.34,Fair
SS-021314-PV1,91.15,Good
SS-021315-PV1,90,Good
SS-021316-PV1,77.25,Satisfactory
SS-021317-PV1,56.63,Fair
SS-021318-PV1,12.78,Serious
SS-021319-PV1,14.95,Serious
SS-021320-PV1,34.73,Very Poor
SS-021321-PV1,38.18,Very Poor
SS-021322-PV1,100,Good
SS-021323-PV1,62,Fair
SS-021324-PV1,92.27,Good
SS-021325-PV1,95,Good
SS-021326-PV1,90,Good
SS-021327-PV1,57.31,Fair
SS-021328-PV1,87.17,Good
SS-021330-PV1,21.67,Serious
SS-021331-PV1,36.66,Very Poor
SS-021334-PV1,91.6,Good
SS-021335-PV1,71,Satisfactory
SS-021336-PV1,94.43,Good
SS-021337-PV1,56,Fair
SS-021338-PV1,63.16,Fair
SS-021339-PV1,99.83,Good
SS-021340-PV1,100,Good
SS-021341-PV1,52.63,Poor
SS-021344-PV1,45.85,Poor
SS-021345-PV1,36.1,Very Poor
SS-021346-PV1,35.61,Very Poor
SS-021347-PV1,42.67,Poor
SS-021348-PV1,17.12,Serious
SS-021349-PV1,53.17,Poor
SS-021350-PV1,54,Poor
SS-021351-PV1,54,Poor
SS-021352-PV1,89.75,Good
SS-021353-PV1,56,Fair
SS-021354-PV1,46.75,Poor
SS-021355-PV1,35.4,Very Poor
SS-021356-PV1,27.93,Very Poor
SS-021357-PV1,49.77,Poor
SS-021358-PV1,95,Good
SS-021359-PV1,57.92,Fair
SS-021360-PV1,62.05,Fair
SS-021361-PV1,55.68,Fair
SS-021362-PV1,56.04,Fair
SS-021363-PV1,29.32,Very Poor
SS-021364-PV1,38.06,Very Poor
SS-021372-PV1,44.47,Poor
SS-021373-PV1,48.2,Poor
SS-021374-PV1,68.18,Fair
SS-021375-PV1,67.71,Fair
SS-021376-PV1,48.13,Poor
SS-021377-PV1,52.26,Poor
SS-021378-PV1,74.72,Satisfactory
SS-021379-PV1,39.73,Very Poor
SS-021380-PV1,33.39,Very Poor
SS-021381-PV1,25.91,Very Poor
SS-021382-PV1,30.63,Very Poor
SS-021383-PV1,43.92,Poor
SS-021384-PV1,50.9,Poor
SS-021385-PV1,57.87,Fair
SS-021386-PV1,57.87,Fair
SS-021387-PV1,77.5,Satisfactory
SS-021388-PV1,77.5,Satisfactory
SS-021389-PV1,94,Good
SS-021390-PV1,94.34,Good
SS-021391-PV1,62,Fair
SS-021392-PV1,84.49,Satisfactory
SS-021393-PV1,90.93,Good
SS-021394-PV1,85.41,Good
SS-021395-PV1,64.15,Fair
SS-021396-PV1,91.27,Good
SS-021397-PV1,92.75,Good
SS-021398-PV1,62.96,Fair
SS-021399-PV1,78.96,Satisfactory
SS-021400-PV1,84,Satisfactory
SS-021401-PV1,93,Good
SS-021402-PV1,7.98,Failed
SS-021403-PV1,8.6,Failed
SS-021404-PV1,38,Very Poor
SS-021405-PV1,51.84,Poor
SS-021406-PV1,28.59,Very Poor
SS-021407-PV1,24.2,Serious
SS-021408-PV1,41.95,Poor
SS-021409-PV1,53.83,Poor
SS-021410-PV1,55.11,Fair
SS-021411-PV1,56.99,Fair
SS-021412-PV1,43.55,Poor
SS-021413-PV1,56.65,Fair
SS-021414-PV1,49.6,Poor
SS-021415-PV1,82.74,Satisfactory
SS-021416-PV1,55.87,Fair
SS-021417-PV1,51.48,Poor
SS-021418-PV1,95,Good
SS-021419-PV1,95,Good
SS-021420-PV1,91.8,Good
SS-021421-PV1,71.38,Satisfactory
SS-021422-PV1,,
SS-021423-PV1,23.86,Serious
SS-021424-PV1,86.33,Good
SS-021425-PV1,92.92,Good
SS-021426-PV1,,
SS-021427-PV1,,
SS-021429-PV1,52.32,Poor
SS-021430-PV1,48.23,Poor
SS-021431-PV1,52.18,Poor
SS-021432-PV1,39.36,Very Poor
SS-021433-PV1,30.17,Very Poor
SS-021434-PV1,51.63,Poor
SS-021435-PV1,,
SS-021438-PV1,,
SS-021439-PV1,95,Good
SS-021440-PV1,55.87,Fair
SS-021441-PV1,99.85,Good
SS-021442-PV1,100,Good
SS-021443-PV1,100,Good
SS-021444-PV1,100,Good
SS-021445-PV1,100,Good
SS-021446-PV1,96.47,Good
SS-021447-PV1,98.42,Good
SS-021448-PV1,98.26,Good
SS-021449-PV1,100,Good
SS-021450-PV1,64,Fair
SS-021451-PV1,64,Fair
SS-021452-PV1,56,Fair
SS-021453-PV1,61.27,Fair
SS-021454-PV1,63.9,Fair
SS-021455-PV1,59.61,Fair
SS-021456-PV1,48.1,Poor
SS-021457-PV1,61.88,Fair
SS-021458-PV1,21.14,Serious
SS-021459-PV1,90.98,Good
SS-021460-PV1,93.5,Good
SS-021461-PV1,54.74,Poor
SS-021462-PV1,32.31,Very Poor
SS-021463-PV1,100,Good
SS-021464-PV1,100,Good
SS-021465-PV1,53.16,Poor
SS-021466-PV1,96,Good
SS-021467-PV1,48.48,Poor
SS-021468-PV1,42.07,Poor
SS-021469-PV1,41,Poor
SS-021470-PV1,56,Fair
SS-021471-PV1,56,Fair
SS-021472-PV1,56.12,Fair
SS-021473-PV1,56,Fair
SS-021474-PV1,57.06,Fair
SS-021475-PV1,57.41,Fair
SS-021476-PV1,99.42,Good
SS-021477-PV1,30.25,Very Poor
SS-021478-PV1,87.62,Good
SS-021479-PV1,99.23,Good
SS-021484-PV1,35.67,Very Poor
SS-021485-PV1,98.08,Good
SS-021487-PV1,66.85,Fair
SS-021488-PV1,88.59,Good
SS-021489-PV1,100,Good
SS-021490-PV1,100,Good
SS-021491-PV1,100,Good
SS-021493-PV1,40.4,Poor
SS-021494-PV1,49.65,Poor
SS-021495-PV1,55.51,Fair
SS-021496-PV1,62.8,Fair
SS-021497-PV1,69.76,Fair
SS-021498-PV1,67.29,Fair
SS-021499-PV1,100,Good
SS-021500-PV1,18.99,Serious
SS-021501-PV1,3.28,Failed
SS-021502-PV1,0,Failed
SS-021503-PV1,6.04,Failed
SS-021504-PV1,97.88,Good
SS-021505-PV1,97.2,Good
SS-021506-PV1,97.2,Good
SS-021507-PV1,97.2,Good
SS-021508-PV1,56,Fair
SS-021509-PV1,55.01,Fair
SS-021510-PV1,56.03,Fair
SS-021511-PV1,0,Failed
SS-021512-PV1,91.16,Good
SS-021513-PV1,38.72,Very Poor
SS-021514-PV1,46.44,Poor
SS-021515-PV1,64,Fair
SS-021516-PV1,98.4,Good
SS-021517-PV1,65.16,Fair
SS-021518-PV1,86.97,Good
SS-021519-PV1,84.6,Satisfactory
SS-021520-PV1,53.43,Poor
SS-021521-PV1,53.43,Poor
SS-021522-PV1,93.13,Good
SS-021523-PV1,42.63,Poor
SS-021524-PV1,54.59,Poor
SS-021525-PV1,50.16,Poor
SS-021526-PV1,85.19,Good
SS-021527-PV1,99.31,Good
SS-021528-PV1,100,Good
SS-021529-PV1,100,Good
SS-021530-PV1,57.63,Fair
SS-021531-PV1,58,Fair
SS-021532-PV1,91.84,Good
SS-021533-PV1,96.84,Good
SS-021534-PV1,90.26,Good
SS-021535-PV1,,
SS-021536-PV1,62,Fair
SS-021537-PV1,62,Fair
SS-021538-PV1,62,Fair
SS-021539-PV1,60,Fair
SS-021540-PV1,91.11,Good
SS-021541-PV1,86.83,Good
SS-021542-PV1,62,Fair
SS-021543-PV1,72.5,Satisfactory
SS-021544-PV1,74.98,Satisfactory
SS-021545-PV1,88.61,Good
SS-021546-PV1,33.53,Very Poor
SS-021547-PV1,69.6,Fair
SS-021548-PV1,65.4,Fair
SS-021549-PV1,40.04,Poor
SS-021550-PV1,26.91,Very Poor
SS-021551-PV1,16.01,Serious
SS-021552-PV1,25.82,Very Poor
SS-021553-PV1,71.31,Satisfactory
SS-021554-PV1,75.7,Satisfactory
SS-021555-PV1,96.5,Good
SS-021557-PV1,6.64,Failed
SS-021558-PV1,62.67,Fair
SS-021559-PV1,87.74,Good
SS-021560-PV1,91.49,Good
SS-021561-PV1,82.92,Satisfactory
SS-021562-PV1,35.81,Very Poor
SS-021563-PV1,58,Fair
SS-021564-PV1,56.48,Fair
SS-021565-PV1,57.45,Fair
SS-021566-PV1,43.15,Poor
SS-021567-PV1,56.24,Fair
SS-021568-PV1,56.93,Fair
SS-021569-PV1,97.2,Good
SS-021570-PV1,58,Fair
SS-021571-PV1,92.32,Good
SS-021572-PV1,93.6,Good
SS-021573-PV1,8,Failed
SS-021574-PV1,97.2,Good
SS-021575-PV1,81.74,Satisfactory
SS-021576-PV1,95,Good
SS-021577-PV1,95,Good
SS-021578-PV1,95,Good
SS-021579-PV1,44.32,Poor
SS-021580-PV1,95,Good
SS-021581-PV1,88.72,Good
SS-021582-PV1,100,Good
SS-021586-PV1,25.06,Very Poor
SS-021587-PV1,86.49,Good
SS-021590-PV1,96.16,Good
SS-021591-PV1,93,Good
SS-021592-PV1,95,Good
SS-021593-PV1,94.17,Good
SS-021594-PV1,80.63,Satisfactory
SS-021595-PV1,80.05,Satisfactory
SS-021599-PV1,89.9,Good
SS-021600-PV1,71,Satisfactory
SS-021601-PV1,97.21,Good
SS-021602-PV1,97.47,Good
SS-021604-PV1,95,Good
SS-021605-PV1,,
SS-021606-PV1,62,Fair
SS-021607-PV1,94.15,Good
SS-021608-PV1,87.1,Good
SS-021609-PV1,64.67,Fair
SS-021610-PV1,98.57,Good
SS-021611-PV1,50.9,Poor
SS-021612-PV1,93.5,Good
SS-021613-PV1,58,Fair
SS-021614-PV1,56.75,Fair
SS-021615-PV1,57.49,Fair
SS-021616-PV1,97.3,Good
SS-021617-PV1,36.48,Very Poor
SS-021618-PV1,46.48,Poor
SS-021619-PV1,43.34,Poor
SS-021620-PV1,51.22,Poor
SS-021621-PV1,33.31,Very Poor
SS-021622-PV1,79.74,Satisfactory
SS-021623-PV1,42.04,Poor
SS-021624-PV1,99.5,Good
SS-021625-PV1,99.5,Good
SS-021626-PV1,99.93,Good
SS-021627-PV1,63.72,Fair
SS-021628-PV1,62.83,Fair
SS-021630-PV1,64,Fair
SS-021631-PV1,94.46,Good
SS-021632-PV1,68.38,Fair
SS-021634-PV1,70.29,Satisfactory
SS-021635-PV1,57.08,Fair
SS-021636-PV1,58,Fair
SS-021637-PV1,53.16,Poor
SS-021638-PV1,20.69,Serious
SS-021639-PV1,96.32,Good
SS-021640-PV1,42.7,Poor
SS-021641-PV1,99.5,Good
SS-021642-PV1,99.5,Good
SS-021643-PV1,96,Good
SS-021644-PV1,96.29,Good
SS-021645-PV1,96,Good
SS-021646-PV1,18,Serious
SS-021647-PV1,48.83,Poor
SS-021648-PV1,47.54,Poor
SS-021649-PV1,38.03,Very Poor
SS-021650-PV1,62,Fair
SS-021652-PV1,8.15,Failed
SS-021653-PV1,100,Good
SS-021654-PV1,75,Satisfactory
SS-021655-PV1,58.42,Fair
SS-021656-PV1,39.82,Very Poor
SS-021657-PV1,40.99,Poor
SS-021658-PV1,39.36,Very Poor
SS-021659-PV1,,
SS-021660-PV1,25,Very Poor
SS-021661-PV1,66.36,Fair
SS-021662-PV1,11.16,Serious
SS-021663-PV1,21.7,Serious
SS-021664-PV1,95,Good
SS-021665-PV1,74.75,Satisfactory
SS-021666-PV1,93.63,Good
SS-021667-PV1,94.08,Good
SS-021668-PV1,93,Good
SS-021670-PV1,85.68,Good
SS-021671-PV1,64,Fair
SS-021672-PV1,64,Fair
SS-021674-PV1,84.23,Satisfactory
SS-021675-PV1,84.27,Satisfactory
SS-021676-PV1,78.49,Satisfactory
SS-021677-PV1,50.95,Poor
SS-021679-PV1,75.94,Satisfactory
SS-021680-PV1,57.79,Fair
SS-021682-PV1,,
SS-021683-PV1,57.57,Fair
SS-021684-PV1,74,Satisfactory
SS-021685-PV1,75.72,Satisfactory
SS-021686-PV1,78.01,Satisfactory
SS-021687-PV1,94.66,Good
SS-021688-PV1,95,Good
SS-021689-PV1,79.44,Satisfactory
SS-021690-PV1,,
SS-021691-PV1,97.04,Good
SS-021692-PV1,69.82,Fair
SS-021693-PV1,72.4,Satisfactory
SS-021694-PV1,92.53,Good
SS-021695-PV1,98.47,Good
SS-021696-PV1,98.64,Good
SS-021697-PV1,74.55,Satisfactory
SS-021698-PV1,73.31,Satisfactory
SS-021699-PV1,94.92,Good
SS-021700-PV1,91.1,Good
SS-021701-PV1,100,Good
SS-021702-PV1,52.64,Poor
SS-021703-PV1,67.91,Fair
SS-021704-PV1,70.72,Satisfactory
SS-021705-PV1,99.68,Good
SS-021706-PV1,100,Good
SS-021707-PV1,73.73,Satisfactory
SS-021708-PV1,91.84,Good
SS-021709-PV1,92.5,Good
SS-021710-PV1,93.87,Good
SS-021711-PV1,83.57,Satisfactory
SS-021712-PV1,44.54,Poor
SS-021713-PV1,52.82,Poor
SS-021714-PV1,96.16,Good
SS-021715-PV1,95.72,Good
SS-021716-PV1,99.5,Good
SS-021717-PV1,99.5,Good
SS-021718-PV1,35.32,Very Poor
SS-021719-PV1,36.08,Very Poor
SS-021720-PV1,37.24,Very Poor
SS-021721-PV1,47.22,Poor
SS-021722-PV1,48.87,Poor
SS-021723-PV1,95.67,Good
SS-021724-PV1,28.38,Very Poor
SS-021725-PV1,40.83,Poor
SS-021726-PV1,44.9,Poor
SS-021727-PV1,98.07,Good
SS-021728-PV1,98.2,Good
SS-021729-PV1,80.86,Satisfactory
SS-021730-PV1,95.76,Good
SS-021731-PV1,90.59,Good
SS-021732-PV1,83.64,Satisfactory
SS-021734-PV1,42.16,Poor
SS-021735-PV1,77.97,Satisfactory
SS-021736-PV1,87.44,Good
SS-021737-PV1,90.31,Good
SS-021738-PV1,98.7,Good
SS-021739-PV1,98.57,Good
SS-021740-PV1,95.86,Good
SS-021741-PV1,94.61,Good
SS-021742-PV1,95.05,Good
SS-021743-PV1,93.59,Good
SS-021744-PV1,96.11,Good
SS-021745-PV1,73.94,Satisfactory
SS-021746-PV1,99.2,Good
SS-021747-PV1,99.5,Good
SS-021748-PV1,51.13,Poor
SS-021749-PV1,96,Good
SS-021750-PV1,43.26,Poor
SS-021751-PV1,62.92,Fair
SS-021752-PV1,70.37,Satisfactory
SS-021753-PV1,64.14,Fair
SS-021754-PV1,61.68,Fair
SS-021755-PV1,,
SS-021756-PV1,,
SS-021757-PV1,,
SS-021758-PV1,,
SS-021759-PV1,,
SS-021760-PV1,,
SS-021761-PV1,,
SS-021762-PV1,,
SS-021763-PV1,,
SS-021764-PV1,,
SS-021765-PV1,73.39,Satisfactory
SS-021766-PV1,,
SS-021767-PV1,97,Good
SS-021768-PV1,27.83,Very Poor
SS-021769-PV1,63.62,Fair
SS-021770-PV1,63.72,Fair
SS-021771-PV1,27.51,Very Poor
SS-021772-PV1,98,Good
SS-021779-PV1,94,Good
SS-021780-PV1,58,Fair
SS-021781-PV1,57.19,Fair
SS-021782-PV1,56,Fair
SS-021783-PV1,100,Good
SS-021784-PV1,59,Fair
SS-021785-PV1,81.36,Satisfactory
SS-021786-PV1,91.7,Good
SS-021787-PV1,93.61,Good
SS-021788-PV1,95,Good
SS-021789-PV1,96.4,Good
SS-021790-PV1,95.74,Good
SS-021791-PV1,99.9,Good
SS-021792-PV1,49.47,Poor
SS-021793-PV1,66.21,Fair
SS-021794-PV1,80.8,Satisfactory
SS-021795-PV1,57.06,Fair
SS-021796-PV1,57.5,Fair
SS-021797-PV1,55.79,Fair
SS-021798-PV1,52.01,Poor
SS-021799-PV1,57.2,Fair
SS-021800-PV1,54.97,Poor
SS-021801-PV1,100,Good
SS-021802-PV1,60.22,Fair
SS-021803-PV1,56,Fair
SS-021804-PV1,58.37,Fair
SS-021805-PV1,56,Fair
SS-021807-PV1,21.18,Serious
SS-021808-PV1,,
SS-021809-PV1,99.5,Good
SS-021810-PV1,54.45,Poor
SS-021811-PV1,95,Good
SS-021812-PV1,94.23,Good
SS-021813-PV1,58,Fair
SS-021814-PV1,72.96,Satisfactory
SS-021815-PV1,85.3,Good
SS-021822-PV1,39.07,Very Poor
SS-021823-PV1,32.91,Very Poor
SS-021824-PV1,81.63,Satisfactory
SS-021825-PV1,66.14,Fair
SS-021826-PV1,70.5,Satisfactory
SS-021827-PV1,70.31,Satisfactory
SS-021828-PV1,63.66,Fair
SS-021829-PV1,100,Good
SS-021830-PV1,100,Good
SS-021831-PV1,100,Good
SS-021832-PV1,36.37,Very Poor
SS-021833-PV1,18.75,Serious
SS-021834-PV1,26.9,Very Poor
SS-021835-PV1,31.41,Very Poor
SS-021836-PV1,42.16,Poor
SS-021837-PV1,40.57,Poor
SS-021838-PV1,51.46,Poor
SS-021839-PV1,49.4,Poor
SS-021840-PV1,75.43,Satisfactory
SS-021841-PV1,99.5,Good
SS-021842-PV1,99.51,Good
SS-021843-PV1,99.5,Good
SS-021844-PV1,68.18,Fair
