iamfloc,repair_date,project_type,avg_crashes_before,avg_crashes_after,crashes_per_mile_before,crashes_per_mile_after,crash_reduction,crash_reduction_pct
SS-011566-PV1,2017-02-22,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-011565-PV1,2017-02-22,SLURRY,1.0,0.0,13.931398416886545,0.0,1.0,100.0
SS-011410-PV1,2017-02-22,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-000900-PV1,2017-02-22,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-026593-PV1,2017-02-22,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-026592-PV1,2017-02-22,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-026591-PV1,2017-02-22,SLURRY,1.0,0.0,18.85413292949304,0.0,1.0,100.0
SS-000899-PV1,2017-02-23,SLURRY,0.0,2.5,0.0,37.02637792823951,-2.5,
SS-027975-PV1,2017-02-23,OVERLAY,5.0,11.0,26.68905312092082,58.71591686602581,-6.0,-120.0
SS-027974-PV1,2017-02-23,OVERLAY,0.0,3.5,0.0,29.727534598072634,-3.5,
SS-027973-PV1,2017-02-23,OVERLAY,8.0,7.0,105.25510533359812,92.09821716689837,1.0,12.5
SS-013636-PV1,2017-02-23,OVERLAY,1.0,1.0,9.884179135770806,9.884179135770806,0.0,0.0
SS-027972-PV1,2017-02-23,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-009080-PV1,2017-02-23,SLURRY,0.0,1.0,0.0,7.999409740523691,-1.0,
SS-009163-PV1,2017-02-23,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-011423-PV1,2017-02-23,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-000906-PV1,2017-02-23,SLURRY,0.0,0.5,0.0,6.96507069810587,-0.5,
SS-000905-PV1,2017-02-23,SLURRY,0.0,1.5,0.0,21.45950074688275,-1.5,
SS-001029-PV1,2017-02-23,SLURRY,0.0,0.5,0.0,4.003169782618783,-0.5,
SS-027976-PV1,2017-02-23,OVERLAY,0.0,0.5,0.0,3.7347881653617074,-0.5,
SS-031351-PV1,2017-02-23,SLURRY,0.0,1.0,0.0,5.038603047305135,-1.0,
SS-002086-PV1,2017-02-24,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-002085-PV1,2017-02-24,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009787-PV1,2017-02-24,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-007700-PV1,2017-02-24,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-007701-PV1,2017-02-24,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-010268-PV1,2017-02-24,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-018717-PV1,2017-02-24,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-025060-PV1,2017-02-24,SLURRY,0.0,1.0,0.0,3.67786294987038,-1.0,
SS-018619-PV1,2017-02-24,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-028454-PV1,2017-02-24,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-018621-PV1,2017-02-24,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-031392-PV1,2017-02-24,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-025641-PV1,2017-02-24,SLURRY,0.0,0.5,0.0,3.3017804851266046,-0.5,
SS-029816-PV1,2017-02-28,SLURRY,1.0,1.0,19.19986734637106,19.19986734637106,0.0,0.0
SS-011680-PV1,2017-02-28,SLURRY,0.0,1.0,0.0,19.129921878906142,-1.0,
SS-011671-PV1,2017-02-28,SLURRY,0.0,1.5,0.0,28.184902927564444,-1.5,
SS-000045-PV1,2017-02-28,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-029711-PV1,2017-02-28,SLURRY,1.0,0.5,19.849497202461485,9.924748601230743,0.5,50.0
SS-000044-PV1,2017-02-28,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-020006-PV1,2017-02-28,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-000253-PV1,2017-02-28,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-029817-PV1,2017-02-28,SLURRY,0.0,0.5,0.0,9.705825259851412,-0.5,
SS-002138-PV1,2017-02-28,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-002137-PV1,2017-02-28,SLURRY,0.0,0.5,0.0,4.080249229041545,-0.5,
SS-011670-PV1,2017-02-28,SLURRY,0.0,3.0,0.0,55.77325355598505,-3.0,
SS-006161-PV1,2017-02-28,SLURRY,0.0,0.5,0.0,2.575717308000763,-0.5,
SS-020007-PV1,2017-02-28,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-029818-PV1,2017-02-28,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-000292-PV1,2017-02-28,SLURRY,0.0,1.5,0.0,20.787390662787054,-1.5,
SS-029815-PV1,2017-02-28,SLURRY,1.0,0.5,18.924236032533916,9.462118016266958,0.5,50.0
SS-029814-PV1,2017-02-28,SLURRY,0.0,0.5,0.0,9.670272994737028,-0.5,
SS-023363-PV1,2017-02-28,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-020228-PV1,2017-02-28,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-025977-PV1,2017-02-28,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-029819-PV1,2017-02-28,SLURRY,0.0,1.5,0.0,29.4421602813362,-1.5,
SS-029820-PV1,2017-02-28,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-023362-PV1,2017-02-28,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-026306-PV1,2017-03-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-026307-PV1,2017-03-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-015114-PV1,2017-03-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-028572-PV1,2017-03-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-015112-PV1,2017-03-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-028573-PV1,2017-03-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009733-PV1,2017-03-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-015113-PV1,2017-03-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-015111-PV1,2017-03-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-023364-PV1,2017-03-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-020008-PV1,2017-03-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-017027-PV1,2017-03-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-015115-PV1,2017-03-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-021621-PV1,2017-03-02,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-014164-PV1,2017-03-02,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-018329-PV1,2017-03-03,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-001020-PV1,2017-03-03,SLURRY,1.0,0.5,7.774716973797435,3.8873584868987177,0.5,50.0
SS-018330-PV1,2017-03-03,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-020602-PV1,2017-03-03,SLURRY,1.0,4.0,4.481997014888125,17.9279880595525,-3.0,-300.0
SS-031339-PV1,2017-03-03,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-027396-PV1,2017-03-03,SLURRY,0.0,0.5,0.0,3.738642280900339,-0.5,
SS-018327-PV1,2017-03-03,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-018331-PV1,2017-03-03,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-018328-PV1,2017-03-03,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-006900-PV1,2017-03-03,SLURRY,0.0,1.5,0.0,9.328621908127209,-1.5,
SS-001019-PV1,2017-03-03,SLURRY,0.0,2.0,0.0,15.948587553214818,-2.0,
SS-015116-PV1,2017-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009734-PV1,2017-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-022160-PV1,2017-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-022161-PV1,2017-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-015118-PV1,2017-03-06,SLURRY,0.0,1.0,0.0,8.555331770256936,-1.0,
SS-022158-PV1,2017-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-022159-PV1,2017-03-06,SLURRY,0.0,0.5,0.0,8.097175925869127,-0.5,
SS-020010-PV1,2017-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-021235-PV1,2017-03-06,SLURRY,0.0,1.0,0.0,3.9028933523303713,-1.0,
SS-009735-PV1,2017-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-028574-PV1,2017-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-006162-PV1,2017-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030116-PV1,2017-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-001745-PV1,2017-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-018615-PV1,2017-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-026379-PV1,2017-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-002903-PV1,2017-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-013550-PV1,2017-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-018635-PV1,2017-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-013551-PV1,2017-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-001831-PV1,2017-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-018242-PV1,2017-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-002902-PV1,2017-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-018636-PV1,2017-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-013548-PV1,2017-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-001371-PV1,2017-03-08,SLURRY,0.0,0.5,0.0,3.54998315775036,-0.5,
SS-003026-PV1,2017-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-001781-PV1,2017-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009093-PV1,2017-03-09,OVERLAY,0.0,0.5,0.0,2.9817799690346667,-0.5,
SS-001752-PV1,2017-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-006853-PV1,2017-03-09,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-002166-PV1,2017-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-019852-PV1,2017-03-09,OVERLAY,1.0,5.0,8.90080307832926,44.5040153916463,-4.0,-400.0
SS-019845-PV1,2017-03-09,OVERLAY,1.0,2.5,8.04621820886611,20.115545522165277,-1.5,-150.0
SS-019844-PV1,2017-03-09,OVERLAY,0.0,5.5,0.0,43.826844123128076,-5.5,
SS-007615-PV1,2017-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-002532-PV1,2017-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-018617-PV1,2017-03-10,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008205-PV1,2017-03-10,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-010267-PV1,2017-03-10,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-017125-PV1,2017-03-10,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-018715-PV1,2017-03-10,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008206-PV1,2017-03-10,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-028974-PV1,2017-03-10,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-020628-PV1,2017-03-10,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008863-PV1,2017-03-10,SLURRY,0.0,0.5,0.0,2.6992156631395208,-0.5,
SS-018618-PV1,2017-03-10,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-011027-PV1,2017-03-10,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-020629-PV1,2017-03-10,SLURRY,1.0,1.5,15.853285052874309,23.779927579311465,-0.5,-50.0
SS-006189-PV1,2017-03-10,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-017628-PV1,2017-03-10,SLURRY,1.0,2.5,7.7749276254369715,19.43731906359243,-1.5,-150.0
SS-019846-PV1,2017-03-10,OVERLAY,1.0,1.0,8.00480530888391,8.00480530888391,0.0,0.0
SS-019847-PV1,2017-03-10,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-019848-PV1,2017-03-10,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-018637-PV1,2017-03-10,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008875-PV1,2017-03-10,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-020618-PV1,2017-03-10,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-016938-PV1,2017-03-10,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-020619-PV1,2017-03-10,SLURRY,2.0,3.0,31.706570105748618,47.55985515862293,-1.0,-50.0
SS-020620-PV1,2017-03-10,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-001037-PV1,2017-03-10,SLURRY,4.0,2.0,31.84998656328692,15.92499328164346,2.0,50.0
SS-008876-PV1,2017-03-10,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-001756-PV1,2017-03-13,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-001794-PV1,2017-03-13,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-002982-PV1,2017-03-13,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-010516-PV1,2017-03-13,SLURRY,0.0,0.5,0.0,3.972636360366873,-0.5,
SS-007619-PV1,2017-03-13,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-007617-PV1,2017-03-13,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008452-PV1,2017-03-13,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-010515-PV1,2017-03-13,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-021866-PV1,2017-03-14,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-001144-PV1,2017-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-031391-PV1,2017-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-010269-PV1,2017-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-023072-PV1,2017-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-018620-PV1,2017-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-013545-PV1,2017-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-001485-PV1,2017-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009294-PV1,2017-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-001484-PV1,2017-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-001483-PV1,2017-03-14,SLURRY,0.0,0.5,0.0,3.3415056773953467,-0.5,
SS-008455-PV1,2017-03-14,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-010510-PV1,2017-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-010511-PV1,2017-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-013621-PV1,2017-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008204-PV1,2017-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008454-PV1,2017-03-14,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-008451-PV1,2017-03-14,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-013553-PV1,2017-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-013552-PV1,2017-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-013547-PV1,2017-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-013546-PV1,2017-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008453-PV1,2017-03-14,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-028840-PV1,2017-03-15,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-002634-PV1,2017-03-15,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-002635-PV1,2017-03-15,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-028839-PV1,2017-03-15,OVERLAY,0.0,0.5,0.0,9.530685920577618,-0.5,
SS-002633-PV1,2017-03-15,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-003581-PV1,2017-03-15,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-010417-PV1,2017-03-15,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-008780-PV1,2017-03-15,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-024266-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-006613-PV1,2017-03-16,OVERLAY,0.0,1.5,0.0,21.2040017734256,-1.5,
SS-003580-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-030316-PV1,2017-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012825-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-031060-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-031057-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-010509-PV1,2017-03-16,SLURRY,0.0,0.5,0.0,8.743644297951603,-0.5,
SS-012822-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-024236-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-003881-PV1,2017-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-004423-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-014706-PV1,2017-03-16,SLURRY,0.0,0.5,0.0,5.56812014990898,-0.5,
SS-006102-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-028838-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-025318-PV1,2017-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-025319-PV1,2017-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-001152-PV1,2017-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-004424-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-012826-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-006611-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-013549-PV1,2017-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-006612-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-003880-PV1,2017-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-018616-PV1,2017-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012823-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-004428-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-004427-PV1,2017-03-16,OVERLAY,1.0,0.0,10.647026666567188,0.0,1.0,100.0
SS-022497-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-012821-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-008656-PV1,2017-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-025757-PV1,2017-03-16,SLURRY,0.0,0.5,0.0,10.886126580086223,-0.5,
SS-004426-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-026408-PV1,2017-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-022496-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-004425-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-022498-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-028960-PV1,2017-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-028959-PV1,2017-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-002139-PV1,2017-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012820-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-012824-PV1,2017-03-16,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-003879-PV1,2017-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030317-PV1,2017-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-010519-PV1,2017-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-002270-PV1,2017-03-17,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-021594-PV1,2017-03-17,OVERLAY,1.0,0.0,19.07220237340555,0.0,1.0,100.0
SS-030319-PV1,2017-03-17,SLURRY,0.0,0.5,0.0,5.522903942893174,-0.5,
SS-016055-PV1,2017-03-17,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-022897-PV1,2017-03-17,SLURRY,0.0,0.5,0.0,10.448146324706226,-0.5,
SS-016057-PV1,2017-03-17,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-016058-PV1,2017-03-17,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-016056-PV1,2017-03-17,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-018639-PV1,2017-03-17,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-002860-PV1,2017-03-17,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-018638-PV1,2017-03-17,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030318-PV1,2017-03-17,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009583-PV1,2017-03-17,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-022894-PV1,2017-03-17,SLURRY,0.0,0.5,0.0,12.165904223918998,-0.5,
SS-030320-PV1,2017-03-17,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-022895-PV1,2017-03-17,SLURRY,0.0,0.5,0.0,2.51065578424185,-0.5,
SS-001201-PV1,2017-03-17,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-017043-PV1,2017-03-17,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-017042-PV1,2017-03-17,SLURRY,0.0,1.0,0.0,15.053551298112204,-1.0,
SS-030321-PV1,2017-03-17,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-025320-PV1,2017-03-17,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-022896-PV1,2017-03-17,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-002636-PV1,2017-03-17,OVERLAY,0.0,0.5,0.0,2.2159811017102586,-0.5,
SS-002269-PV1,2017-03-17,SLURRY,0.0,0.5,0.0,7.329324599961854,-0.5,
SS-021595-PV1,2017-03-17,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-025157-PV1,2017-03-20,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-025745-PV1,2017-03-20,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-002637-PV1,2017-03-20,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-025744-PV1,2017-03-20,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-025743-PV1,2017-03-20,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-008634-PV1,2017-03-20,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-025746-PV1,2017-03-20,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-022892-PV1,2017-03-21,SLURRY,0.0,0.5,0.0,7.849326236432408,-0.5,
SS-022893-PV1,2017-03-21,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-026945-PV1,2017-03-21,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-015552-PV1,2017-03-21,OVERLAY,0.0,0.5,0.0,1.6650445096670972,-0.5,
SS-018529-PV1,2017-03-21,OVERLAY,3.0,3.0,81.14363345207761,81.14363345207761,0.0,0.0
SS-024187-PV1,2017-03-21,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-024188-PV1,2017-03-21,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-014707-PV1,2017-03-21,SLURRY,1.0,0.0,8.362292522495043,0.0,1.0,100.0
SS-008635-PV1,2017-03-21,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-004754-PV1,2017-03-21,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-027399-PV1,2017-03-21,SLURRY,0.0,1.0,0.0,7.776141384388807,-1.0,
SS-027400-PV1,2017-03-21,SLURRY,0.0,0.5,0.0,3.893805309734513,-0.5,
SS-018528-PV1,2017-03-21,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-027401-PV1,2017-03-21,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-018527-PV1,2017-03-21,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-027404-PV1,2017-03-21,SLURRY,0.0,0.5,0.0,3.8709677419354835,-0.5,
SS-024189-PV1,2017-03-21,OVERLAY,0.0,0.5,0.0,2.615364573400851,-0.5,
SS-018526-PV1,2017-03-21,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-002078-PV1,2017-03-21,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-018530-PV1,2017-03-21,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-001417-PV1,2017-03-21,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-001416-PV1,2017-03-21,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-035338-PV1,2017-03-21,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-023652-PV1,2017-03-21,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-001415-PV1,2017-03-21,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-001414-PV1,2017-03-21,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-035336-PV1,2017-03-21,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-022918-PV1,2017-03-21,SLURRY,0.0,0.5,0.0,4.30665610013367,-0.5,
SS-018533-PV1,2017-03-21,OVERLAY,1.0,2.5,27.624612902263802,69.06153225565951,-1.5,-150.0
SS-002079-PV1,2017-03-21,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-003882-PV1,2017-03-21,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-035337-PV1,2017-03-21,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-013711-PV1,2017-03-21,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-001586-PV1,2017-03-21,SLURRY,0.0,0.5,0.0,4.671836242229754,-0.5,
SS-018531-PV1,2017-03-21,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-018532-PV1,2017-03-21,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-013713-PV1,2017-03-21,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-013712-PV1,2017-03-21,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-013707-PV1,2017-03-21,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-007534-PV1,2017-03-22,OVERLAY,0.0,0.0,0.0,0.0,0.0,
